,feature_total_nodes,feature_unique_node_types,feature_max_depth,feature_avg_depth,feature_depth_variance,feature_cyclomatic_complexity,feature_cognitive_complexity,feature_nesting_complexity,feature_control_flow_complexity,feature_operator_density,feature_literal_density,feature_call_density,feature_variable_density,feature_attribute_density,feature_node_type_entropy,feature_operator_entropy,feature_variable_entropy,feature_unique_variables,feature_unique_operators,feature_unique_functions,feature_avg_branching_factor,feature_max_branching_factor,feature_leaves_to_nodes_ratio,feature_loops_count,feature_conditionals_count,feature_functions_count,feature_classes_count,feature_try_blocks_count,feature_vocabulary_size,feature_program_length,feature_program_volume,feature_program_difficulty,feature_program_effort
6579,30,10,6,2.966666666666667,2.033333333333333,1,0,0,0,0.0,0.0,0.0666666666666666,0.2666666666666666,0.1,2.7974168451037094,0.0,2.0,4,0,2,0.9666666666666668,4,0.4,0,0,1,0,0,4,8,16.0,0.0,0.0
4191,137,17,9,4.474452554744525,3.545298411335337,5,5,2,2,0.0364963503649635,0.072992700729927,0.0437956204379562,0.2554744525547445,0.0,3.164804290942206,0.7219280948873623,2.724117032162565,7,2,1,0.9927007299270072,6,0.4671532846715328,4,0,1,0,0,11,50,172.97158093186488,5.0,864.8579046593244
753,48,15,7,3.6875,2.815159574468085,3,3,2,2,0.1041666666666666,0.0833333333333333,0.0416666666666666,0.25,0.0,3.389460876028361,1.3709505944546687,2.2516291673878226,5,3,1,0.9791666666666666,4,0.4583333333333333,2,0,1,0,0,11,21,72.64806399138324,3.0,217.9441919741497
5356,14,9,4,2.2142857142857144,1.4120879120879122,1,0,0,0,0.0,0.0,0.0714285714285714,0.2857142857142857,0.0,2.896291529045928,0.0,1.5,3,0,1,0.9285714285714286,3,0.3571428571428571,0,0,1,0,0,3,4,6.339850002884624,0.0,0.0
5710,46,14,8,4.521739130434782,3.543961352657005,3,3,2,2,0.0434782608695652,0.0434782608695652,0.108695652173913,0.2826086956521739,0.0,3.072803112167341,0.0,2.507380102423636,6,1,3,0.9782608695652174,3,0.4130434782608695,2,0,1,0,0,8,17,51.0,1.0714285714285714,54.64285714285714
6261,33,11,6,3.606060606060606,2.746212121212121,3,2,2,2,0.0303030303030303,0.0303030303030303,0.0303030303030303,0.2727272727272727,0.0,2.633822149005887,0.0,2.197159723424149,5,1,1,0.9696969696969696,3,0.4545454545454545,1,1,0,0,0,7,11,30.880904142633646,0.8333333333333334,25.73408678552804
8021,103,24,9,4.932038834951456,3.769845802398629,3,3,2,2,0.1359223300970873,0.0776699029126213,0.0194174757281553,0.1941747572815534,0.0194174757281553,3.824456577729535,2.495602923729013,2.6414460711655217,7,7,1,0.9902912621359224,5,0.4951456310679611,0,2,1,0,0,18,42,175.1368500605771,8.909090909090908,1560.310118721505
333,21,9,6,3.4761904761904763,3.261904761904762,2,1,1,1,0.0,0.0476190476190476,0.0952380952380952,0.2857142857142857,0.0476190476190476,2.6227336390297045,0.0,1.4591479170272448,3,0,2,0.9523809523809524,3,0.4285714285714285,1,0,0,0,0,4,7,14.0,0.0,0.0
1812,88,18,9,5.443181818181818,4.594435736677116,4,4,3,3,0.0681818181818181,0.0568181818181818,0.034090909090909,0.25,0.0,3.278804327851131,1.4591479170272448,2.274983599956846,6,3,2,0.9886363636363636,3,0.4772727272727273,2,1,1,0,0,11,33,114.1612434150308,5.0625,577.9412947885935
2312,31,10,5,2.677419354838709,1.89247311827957,2,1,1,1,0.032258064516129,0.1290322580645161,0.064516129032258,0.2903225806451613,0.0,2.9042326000115626,0.0,2.5032583347756456,6,1,2,0.967741935483871,5,0.4516129032258064,0,1,0,0,0,11,14,48.43204266092216,0.65,31.480827729599408
4677,21,9,4,2.523809523809524,1.261904761904762,2,1,1,1,0.0,0.0476190476190476,0.0952380952380952,0.2857142857142857,0.0476190476190476,2.7792553760679404,0.0,1.918295834054489,4,0,2,0.9523809523809524,4,0.4285714285714285,1,0,0,0,0,5,7,16.253496664211536,0.0,0.0
6067,90,11,5,2.922222222222222,1.3983770287141073,2,1,1,1,0.0111111111111111,0.0444444444444444,0.1444444444444444,0.3111111111111111,0.0222222222222222,2.697632983841281,0.0,3.267375797816042,11,1,6,0.9888888888888888,12,0.3888888888888889,1,0,0,0,0,16,33,132.0,1.0666666666666669,140.8
5373,59,15,7,3.830508474576271,3.039742840444185,2,1,1,1,0.0508474576271186,0.0338983050847457,0.0677966101694915,0.2033898305084746,0.1186440677966101,3.197514824432972,0.0,2.3553885422075336,6,1,4,0.9830508474576272,5,0.4406779661016949,1,0,1,0,0,9,17,53.8887250245193,0.875,47.15263439645439
4115,59,18,9,4.728813559322034,4.166569257744009,5,7,4,4,0.0847457627118644,0.0338983050847457,0.0677966101694915,0.2033898305084746,0.0677966101694915,3.3866887135639905,1.9219280948873625,1.8250112108241767,4,4,4,0.9830508474576272,3,0.423728813559322,1,3,0,0,0,9,19,60.228575027403934,5.6,337.28002015346203
8096,27,12,6,3.3703703703703702,2.703703703703704,2,1,1,1,0.037037037037037,0.0,0.0,0.2592592592592592,0.0,3.12836354064889,0.0,0.9852281360342516,2,1,0,0.9629629629629628,3,0.4444444444444444,1,0,1,0,0,3,8,12.679700005769249,1.75,22.189475010096185
7361,36,15,5,3.0277777777777777,1.913492063492064,3,2,2,2,0.0277777777777777,0.0277777777777777,0.0,0.2777777777777778,0.0,3.350926572126644,0.0,2.046439344671016,5,1,0,0.9722222222222222,4,0.4722222222222222,1,1,1,0,0,7,12,33.68825906469125,0.9166666666666666,30.880904142633646
4417,15,11,5,2.4,1.8285714285714283,1,0,0,0,0.0,0.0666666666666666,0.0666666666666666,0.2,0.0666666666666666,3.272905595320056,0.0,0.9182958340544896,2,0,1,0.9333333333333332,3,0.4,0,0,1,0,0,3,4,6.339850002884624,0.0,0.0
6800,84,28,8,3.940476190476191,3.0446069994262763,5,5,3,4,0.0595238095238095,0.119047619047619,0.0476190476190476,0.2142857142857142,0.0119047619047619,3.902484655928124,2.321928094887362,2.7052290027422967,8,5,4,0.988095238095238,5,0.4761904761904761,2,2,1,0,0,20,33,142.62362713128297,4.666666666666667,665.5769266126539
1657,52,13,6,3.5576923076923075,1.976998491704374,4,4,3,3,0.0769230769230769,0.0769230769230769,0.0192307692307692,0.2884615384615384,0.0,3.158768915382149,1.0,2.3655962303576024,6,2,1,0.9807692307692308,5,0.4423076923076923,1,2,0,0,0,11,23,79.56692722865783,2.111111111111111,167.97462414938877
2607,45,19,7,4.088888888888889,2.855555555555556,2,1,1,1,0.0444444444444444,0.0666666666666666,0.0666666666666666,0.2444444444444444,0.0222222222222222,3.50035819378862,1.0,2.9139770731827523,8,2,3,0.9777777777777776,3,0.4222222222222222,0,1,1,0,0,13,16,59.20703549025748,1.2727272727272727,75.35440880578224
4262,32,16,7,3.84375,2.845766129032258,4,4,3,3,0.09375,0.15625,0.03125,0.1875,0.0,3.6022170014624826,1.584962500721156,1.4591479170272448,3,3,1,0.96875,4,0.46875,1,2,1,0,0,11,14,48.43204266092216,2.0625,99.89108798815197
3014,8,7,4,2.0,1.7142857142857142,1,0,0,0,0.0,0.0,0.0,0.125,0.125,2.75,0.0,0.0,1,0,0,0.875,2,0.375,0,0,1,0,0,1,1,0.0,0.0,0.0
7065,167,14,12,7.005988023952096,7.005988023952096,6,9,5,5,0.0838323353293413,0.0778443113772455,0.0179640718562874,0.2335329341317365,0.0,3.012885695718817,1.41379956460568,2.4126047825210235,9,3,2,0.994011976047904,4,0.5029940119760479,2,3,0,0,0,14,66,251.28542485580184,7.090909090909091,1781.8421035229587
641,16,9,5,2.5,1.8666666666666667,2,1,0,1,0.0,0.125,0.0625,0.1875,0.0625,2.952819531114783,0.0,1.584962500721156,3,0,1,0.9375,3,0.375,0,0,0,0,1,5,5,11.60964047443681,0.0,0.0
2771,17,7,4,2.3529411764705883,1.3676470588235294,2,1,1,1,0.0,0.0,0.0588235294117647,0.3529411764705882,0.0,2.4248356349861977,0.0,1.918295834054489,4,0,1,0.9411764705882352,3,0.4117647058823529,1,0,0,0,0,4,6,12.0,0.0,0.0
5204,18,9,5,2.7222222222222223,2.094771241830065,3,2,2,2,0.0555555555555555,0.0,0.0555555555555555,0.3333333333333333,0.0,2.66329080817766,0.0,1.7924812503605778,4,1,1,0.9444444444444444,3,0.3888888888888889,1,1,0,0,0,5,7,16.253496664211536,0.75,12.190122498158653
5817,26,12,6,3.0384615384615383,2.4384615384615387,1,0,0,0,0.0,0.1153846153846153,0.1153846153846153,0.1538461538461538,0.1153846153846153,3.2475767369558097,0.0,1.5,3,0,3,0.9615384615384616,4,0.4230769230769231,0,0,1,0,0,5,7,16.253496664211536,0.0,0.0
1644,56,17,10,4.875,7.0204545454545455,2,1,1,1,0.0357142857142857,0.0178571428571428,0.1071428571428571,0.2857142857142857,0.0,3.14899739633228,1.0,2.9056390622295662,8,2,4,0.9821428571428572,4,0.4285714285714285,1,0,1,0,0,11,19,65.72920075410865,1.8888888888888888,124.155156979983
987,23,8,6,3.1739130434782608,2.513833992094862,3,2,2,2,0.0,0.0,0.0869565217391304,0.3043478260869565,0.0869565217391304,2.451758284126438,0.0,2.1280852788913944,5,0,2,0.9565217391304348,3,0.391304347826087,1,1,0,0,0,5,7,16.253496664211536,0.0,0.0
5066,41,16,5,2.8536585365853657,1.578048780487805,2,1,1,1,0.024390243902439,0.048780487804878,0.024390243902439,0.2682926829268293,0.0,3.405021570349541,0.0,2.1180782093497093,5,1,1,0.975609756097561,5,0.4634146341463415,1,0,1,0,0,7,14,39.302968908806456,1.0833333333333333,42.57821631787366
8090,47,15,7,3.4468085106382977,2.730804810360777,3,2,2,2,0.0638297872340425,0.0,0.0212765957446808,0.2978723404255319,0.0,2.9885050683241703,0.9182958340544896,2.41379956460568,6,2,1,0.9787234042553192,4,0.4468085106382978,1,1,0,0,0,8,17,51.0,2.333333333333333,119.0
1804,27,16,6,3.0,2.769230769230769,2,1,1,1,0.037037037037037,0.037037037037037,0.037037037037037,0.2222222222222222,0.037037037037037,3.53194120554666,0.0,1.4591479170272448,3,1,1,0.9629629629629628,4,0.4074074074074074,1,0,1,0,0,5,8,18.575424759098897,0.875,16.253496664211536
8323,22,11,6,3.590909090909091,3.396103896103896,2,1,1,1,0.0454545454545454,0.0909090909090909,0.0454545454545454,0.2272727272727272,0.0,3.0449127332389447,0.0,1.3709505944546687,3,1,1,0.9545454545454546,3,0.4545454545454545,1,0,0,0,0,6,8,20.67970000576925,0.7,14.475790004038473
5634,29,10,4,2.4482758620689653,1.041871921182266,3,3,2,2,0.0344827586206896,0.1034482758620689,0.0689655172413793,0.2758620689655172,0.0,3.038846943328832,0.0,2.0,4,1,1,0.9655172413793104,4,0.4827586206896552,2,0,0,0,0,6,12,31.01955000865388,1.1,34.12150500951926
7435,26,11,5,2.6923076923076925,1.4215384615384616,2,1,1,1,0.0384615384615384,0.2692307692307692,0.0769230769230769,0.1923076923076923,0.0,2.97464104878429,0.0,1.9219280948873625,4,1,2,0.9615384615384616,7,0.5384615384615384,0,1,0,0,0,12,13,46.60451250937503,0.5454545454545454,25.42064318693183
313,35,11,7,3.8,3.8117647058823527,3,3,2,2,0.1428571428571428,0.1714285714285714,0.0571428571428571,0.1714285714285714,0.0,3.2424515878790303,1.521928094887362,0.9182958340544896,2,3,1,0.9714285714285714,3,0.4857142857142857,0,2,0,0,0,8,17,51.0,3.6,183.6
555,71,13,7,4.309859154929577,2.759758551307847,2,1,1,1,0.028169014084507,0.0,0.1126760563380281,0.2816901408450704,0.056338028169014,2.8979566435118014,1.0,2.1414460711655217,6,2,5,0.9859154929577464,5,0.3661971830985915,0,1,0,0,0,8,22,66.0,3.333333333333333,220.0
4319,77,15,8,4.896103896103896,3.3838004101162,4,4,3,3,0.0779220779220779,0.0649350649350649,0.0259740259740259,0.2467532467532467,0.0,3.1250761212760763,1.4591479170272448,2.0815454366683137,5,3,1,0.987012987012987,3,0.4935064935064935,2,1,0,0,0,10,30,99.65784284662088,5.142857142857143,512.5260489254788
1057,39,17,6,3.4615384615384617,2.623481781376518,3,2,2,2,0.0256410256410256,0.0512820512820512,0.0,0.2564102564102564,0.0,3.4592668099167705,0.0,1.3609640474436813,3,1,0,0.9743589743589745,4,0.4615384615384615,1,1,1,0,0,5,13,30.18506523353571,1.5,45.277597850303565
3376,12,9,5,2.333333333333333,2.242424242424242,1,0,0,0,0.0,0.0,0.0833333333333333,0.1666666666666666,0.0833333333333333,3.0220552088742005,0.0,0.0,1,0,1,0.9166666666666666,3,0.3333333333333333,0,0,1,0,0,1,2,0.0,0.0,0.0
7460,22,12,5,2.590909090909091,1.681818181818182,3,2,2,2,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.2727272727272727,0.0454545454545454,3.049452072789393,0.0,1.4591479170272446,3,1,1,0.9545454545454546,4,0.4090909090909091,1,1,0,0,0,5,8,18.575424759098897,0.875,16.253496664211536
6180,27,11,6,3.4444444444444446,2.871794871794872,2,1,1,1,0.1481481481481481,0.1481481481481481,0.074074074074074,0.1851851851851851,0.0,3.2002886706435767,1.5,0.9709505944546686,2,3,1,0.9629629629629628,3,0.4814814814814814,0,1,0,0,0,7,13,36.49561398674886,3.375,123.1726972052774
6802,44,16,6,3.4318181818181817,1.8789640591966168,2,1,1,1,0.0454545454545454,0.0454545454545454,0.0227272727272727,0.25,0.0,3.3209578044937067,1.0,1.676737030052133,4,2,1,0.9772727272727272,3,0.4545454545454545,1,0,1,0,0,8,15,45.0,2.1666666666666665,97.5
7341,35,11,5,3.1142857142857143,1.457142857142857,2,1,1,1,0.0285714285714285,0.2857142857142857,0.0571428571428571,0.1428571428571428,0.0,2.8770281191360967,0.0,1.9219280948873625,4,1,2,0.9714285714285714,5,0.5714285714285714,0,1,0,0,0,15,16,62.5102495297363,0.5357142857142857,33.48763367664444
8339,30,12,7,3.966666666666667,3.481609195402299,2,1,1,1,0.0,0.0666666666666666,0.1333333333333333,0.2333333333333333,0.0666666666666666,3.1301249653149696,0.0,2.5216406363433186,6,0,4,0.9666666666666668,2,0.4,1,0,0,0,0,8,9,27.0,0.0,0.0
5929,53,22,7,3.547169811320755,2.79100145137881,3,3,2,2,0.0754716981132075,0.0754716981132075,0.0188679245283018,0.2264150943396226,0.0188679245283018,3.784642747776576,2.0,1.5545851693377997,3,4,1,0.981132075471698,5,0.4528301886792453,2,0,1,0,0,10,20,66.43856189774725,5.333333333333333,354.3389967879853
8095,53,14,6,3.2452830188679247,1.9194484760522497,3,2,2,2,0.0188679245283018,0.0188679245283018,0.0943396226415094,0.3018867924528302,0.0,2.8766107285487883,0.0,2.686278124459133,7,1,3,0.981132075471698,5,0.4150943396226415,1,1,0,0,0,9,18,57.05865002596162,1.0625,60.62481565258422
6033,41,10,7,4.2682926829268295,3.0012195121951217,4,6,3,3,0.0,0.0975609756097561,0.1707317073170731,0.1707317073170731,0.073170731707317,2.9665270079837662,0.0,0.9852281360342516,2,0,4,0.975609756097561,3,0.3658536585365853,0,3,1,0,0,6,11,28.43458750793272,0.0,0.0
769,26,11,6,2.9615384615384617,2.4384615384615387,1,0,0,0,0.0,0.0769230769230769,0.0769230769230769,0.2307692307692307,0.0769230769230769,3.122764717808251,0.0,1.918295834054489,4,0,2,0.9615384615384616,4,0.4230769230769231,0,0,1,0,0,6,8,20.67970000576925,0.0,0.0
2614,30,10,4,2.4,1.1448275862068966,2,1,1,1,0.0333333333333333,0.1,0.0666666666666666,0.3,0.0,2.89676517814858,0.0,2.5032583347756456,6,1,2,0.9666666666666668,5,0.4333333333333333,0,1,0,0,0,10,13,43.18506523353571,0.6666666666666666,28.790043489023805
2631,20,10,5,2.9,2.2,2,1,1,1,0.1,0.05,0.05,0.3,0.0,2.9464393446710155,1.0,1.918295834054489,4,2,1,0.95,3,0.45,1,0,0,0,0,7,9,25.26619429851844,1.4,35.372672017925815
1583,30,17,7,4.0,3.310344827586207,2,1,1,1,0.0666666666666666,0.1,0.0333333333333333,0.1333333333333333,0.0,3.764735178725505,1.0,0.8112781244591328,2,2,1,0.9666666666666668,3,0.4666666666666667,0,1,1,0,0,6,9,23.264662506490403,1.75,40.71315938635821
5364,196,22,9,5.209183673469388,3.140633176347462,3,3,2,2,0.1683673469387755,0.1224489795918367,0.0153061224489795,0.1938775510204081,0.0,3.6138140017334273,2.4150560596460804,2.6288278440927844,7,7,1,0.9948979591836736,7,0.5255102040816326,0,2,1,0,0,24,95,435.57143756850985,12.764705882352942,5559.941291315685
2678,10,8,5,2.6,2.488888888888889,1,0,0,0,0.0,0.2,0.1,0.1,0.1,2.9219280948873627,0.0,0.0,1,0,1,0.9,3,0.5,0,0,1,0,0,3,3,4.754887502163468,0.0,0.0
4009,54,15,6,3.203703703703704,1.9765897973445143,3,3,2,2,0.0,0.037037037037037,0.0555555555555555,0.2962962962962963,0.0185185185185185,3.176831812094202,0.0,2.73345859334435,7,0,2,0.9814814814814816,5,0.4259259259259259,2,0,1,0,0,8,18,54.0,0.0,0.0
6055,73,14,10,6.890410958904109,5.904490106544901,1,0,0,0,0.1232876712328767,0.136986301369863,0.0136986301369863,0.136986301369863,0.0,3.169653364556354,1.8910611120726528,1.895461844238322,4,4,1,0.9863013698630136,3,0.5616438356164384,0,0,1,0,0,11,29,100.32351694048162,5.714285714285714,573.277239659895
4461,29,11,5,2.7241379310344827,1.2783251231527093,2,1,1,1,0.0344827586206896,0.3448275862068966,0.0689655172413793,0.1724137931034483,0.0,2.842858171067322,0.0,1.9219280948873625,4,1,2,0.9655172413793104,10,0.5862068965517241,0,1,0,0,0,11,16,55.35090589819676,0.75,41.51317942364757
5617,14,10,6,2.7857142857142856,2.9505494505494507,2,1,1,1,0.0,0.0,0.0714285714285714,0.2142857142857142,0.0714285714285714,3.128085278891395,0.0,0.9182958340544896,2,0,1,0.9285714285714286,3,0.3571428571428571,1,0,1,0,0,2,3,3.0,0.0,0.0
4007,30,14,6,3.333333333333333,2.505747126436781,3,2,2,2,0.0333333333333333,0.0666666666666666,0.0666666666666666,0.2333333333333333,0.0,3.33012496531497,0.0,2.235926350629033,5,1,2,0.9666666666666668,3,0.4333333333333333,1,1,1,0,0,8,10,30.0,0.6428571428571429,19.28571428571429
6823,15,8,5,2.6666666666666665,1.9523809523809523,1,0,0,0,0.0,0.0,0.0666666666666666,0.2,0.0666666666666666,2.739572261986723,0.0,1.584962500721156,3,0,1,0.9333333333333332,3,0.4666666666666667,0,0,1,0,0,3,3,4.754887502163468,0.0,0.0
1264,30,17,7,3.1666666666666665,3.1091954022988504,3,2,2,2,0.0333333333333333,0.0333333333333333,0.0333333333333333,0.2333333333333333,0.0333333333333333,3.5301249653149704,0.0,1.448815635725185,3,1,1,0.9666666666666668,4,0.4,1,1,1,0,0,5,9,20.89735285398626,1.0,20.89735285398626
3778,12,10,5,2.6666666666666665,2.242424242424242,1,0,0,0,0.1666666666666666,0.1666666666666666,0.0,0.0833333333333333,0.0,3.2516291673878226,1.0,0.0,1,2,0,0.9166666666666666,3,0.5,0,0,1,0,0,5,5,11.60964047443681,1.0,11.60964047443681
1033,12,8,4,2.25,1.4772727272727273,1,0,0,0,0.0833333333333333,0.0,0.0,0.1666666666666666,0.0,2.855388542207534,0.0,1.0,2,1,0,0.9166666666666666,3,0.5,0,0,1,0,0,3,3,4.754887502163468,0.5,2.377443751081734
5600,89,21,7,3.5280898876404496,2.4111338100102144,4,3,2,3,0.0224719101123595,0.0224719101123595,0.0561797752808988,0.2921348314606741,0.0224719101123595,3.29103293927592,1.0,2.9689185639620974,8,2,2,0.9887640449438202,6,0.4157303370786517,1,2,1,0,0,12,30,107.54887502163469,2.8,301.1368500605771
1767,33,15,5,2.606060606060606,1.433712121212121,2,1,1,1,0.0303030303030303,0.0303030303030303,0.0303030303030303,0.303030303030303,0.0,3.264725757140255,0.0,2.246439344671016,5,1,1,0.9696969696969696,5,0.4242424242424242,1,0,1,0,0,7,12,33.68825906469125,0.9166666666666666,30.880904142633646
3711,19,10,4,2.421052631578948,1.2573099415204678,2,1,1,1,0.0526315789473684,0.2105263157894736,0.1052631578947368,0.2105263157894736,0.0,3.050301855434981,0.0,2.0,4,1,2,0.9473684210526316,3,0.4736842105263157,1,0,0,0,0,9,9,28.52932501298081,0.5,14.264662506490405
2668,14,8,5,2.9285714285714284,2.379120879120879,1,0,0,0,0.1428571428571428,0.0,0.0,0.2142857142857142,0.0,2.842370993177109,0.0,0.9182958340544896,2,1,0,0.9285714285714286,3,0.4285714285714285,0,0,1,0,0,3,5,7.92481250360578,0.75,5.943609377704336
2365,119,19,10,5.487394957983193,4.709585529126905,9,23,6,6,0.0336134453781512,0.0756302521008403,0.0756302521008403,0.2436974789915966,0.0252100840336134,3.5088146344931364,1.0,2.334768468100882,7,2,5,0.9915966386554622,6,0.453781512605042,1,7,1,0,0,15,42,164.0894050155578,2.923076923076923,479.6459531223997
7738,35,11,7,3.8,3.8117647058823527,3,3,2,2,0.1428571428571428,0.1714285714285714,0.0571428571428571,0.1714285714285714,0.0,3.2424515878790303,1.521928094887362,0.9182958340544896,2,3,1,0.9714285714285714,3,0.4857142857142857,0,2,0,0,0,8,17,51.0,3.6,183.6
2266,19,9,6,3.0526315789473686,2.2748538011695905,1,0,0,0,0.0,0.0526315789473684,0.1578947368421052,0.2631578947368421,0.0526315789473684,2.775602858125843,0.0,1.9219280948873625,4,0,3,0.9473684210526316,3,0.3684210526315789,0,0,0,0,0,5,6,13.931568569324174,0.0,0.0
1238,19,9,4,2.3684210526315788,1.2456140350877194,3,2,2,2,0.0526315789473684,0.0,0.0,0.3157894736842105,0.0,2.7603136973125104,0.0,1.918295834054489,4,1,0,0.9473684210526316,3,0.4210526315789473,1,1,0,0,0,5,7,16.253496664211536,0.75,12.190122498158653
7306,21,12,5,2.619047619047619,1.7476190476190476,3,2,2,2,0.0952380952380952,0.1428571428571428,0.0476190476190476,0.238095238095238,0.0,3.2321018048454127,1.0,1.521928094887362,3,2,1,0.9523809523809524,3,0.4761904761904761,1,1,0,0,0,8,10,30.0,1.3333333333333333,40.0
1883,34,10,6,3.0588235294117645,2.057040998217469,2,1,1,1,0.0,0.1764705882352941,0.088235294117647,0.1764705882352941,0.1176470588235294,2.976449973285124,0.0,1.918295834054489,4,0,3,0.9705882352941176,4,0.4705882352941176,1,0,0,0,0,7,12,33.68825906469125,0.0,0.0
1523,21,12,5,2.571428571428572,1.5571428571428572,2,1,1,1,0.0,0.1428571428571428,0.0476190476190476,0.1904761904761904,0.0476190476190476,3.308751351247166,0.0,1.5,3,0,1,0.9523809523809524,3,0.4285714285714285,0,1,1,0,0,6,7,18.09473750504809,0.0,0.0
8345,29,11,7,4.0,3.071428571428572,1,0,0,0,0.0,0.0,0.0689655172413793,0.2758620689655172,0.0,2.839728408473061,0.0,2.1556390622295662,5,0,2,0.9655172413793104,3,0.4137931034482758,0,0,1,0,0,5,8,18.575424759098897,0.0,0.0
1326,13,9,5,2.6923076923076925,2.0641025641025643,1,0,0,0,0.0,0.1538461538461538,0.0769230769230769,0.1538461538461538,0.0769230769230769,3.026986833359288,0.0,1.0,2,0,1,0.9230769230769232,4,0.4615384615384615,0,0,1,0,0,4,4,8.0,0.0,0.0
330,38,11,5,2.9473684210526314,1.6187766714082503,3,3,2,2,0.0263157894736842,0.1052631578947368,0.1052631578947368,0.2894736842105263,0.0,2.963489742202172,0.0,2.481714572986073,6,1,2,0.9736842105263158,4,0.4210526315789473,2,0,0,0,0,9,16,50.718800023076994,0.9375,47.548875021634686
321,19,10,5,2.5789473684210527,1.9239766081871343,2,1,1,1,0.0526315789473684,0.1052631578947368,0.1052631578947368,0.2631578947368421,0.0,3.005314856894279,0.0,1.9219280948873625,4,1,2,0.9473684210526316,3,0.4210526315789473,0,1,0,0,0,7,8,22.45883937646084,0.5833333333333334,13.10098963626882
4209,64,17,9,4.515625,3.904513888888889,3,3,2,2,0.078125,0.109375,0.078125,0.25,0.0,3.407963821688582,1.9219280948873625,2.6556390622295662,7,4,3,0.984375,5,0.453125,2,0,1,0,0,13,28,103.6123121079506,5.111111111111111,529.5740396628585
3198,29,12,5,2.655172413793104,1.519704433497537,1,0,0,0,0.1034482758620689,0.0344827586206896,0.0,0.2413793103448276,0.0,3.2451913422597456,0.9182958340544896,2.235926350629033,5,2,0,0.9655172413793104,4,0.4827586206896552,0,0,1,0,0,8,11,33.0,1.3333333333333333,44.0
1094,65,19,7,3.8615384615384616,2.339903846153846,3,2,1,2,0.0307692307692307,0.0769230769230769,0.0923076923076923,0.2153846153846154,0.0461538461538461,3.4466904639030247,1.0,2.699513850319966,7,2,3,0.9846153846153848,4,0.4461538461538462,0,1,1,0,1,14,21,79.9544533632097,1.5833333333333333,126.59455115841534
3355,35,13,6,3.4571428571428573,2.3142857142857145,2,1,1,1,0.0285714285714285,0.0,0.0571428571428571,0.2857142857142857,0.0,3.002466962723615,0.0,2.046439344671015,5,1,2,0.9714285714285714,3,0.4285714285714285,1,0,1,0,0,6,11,28.43458750793272,1.0,28.43458750793272
2947,27,14,7,3.3703703703703702,3.319088319088319,3,2,2,2,0.037037037037037,0.0,0.037037037037037,0.2592592592592592,0.037037037037037,3.225147912948416,0.0,1.448815635725185,3,1,1,0.9629629629629628,3,0.4074074074074074,1,1,1,0,0,4,8,16.0,1.1666666666666667,18.666666666666668
3605,231,21,10,5.038961038961039,4.7680406549971766,6,7,4,4,0.0692640692640692,0.0865800865800865,0.0346320346320346,0.2554112554112554,0.0,3.3187787338842383,1.5306390622295665,3.791387490289736,16,4,3,0.9956709956709956,11,0.4761904761904761,3,2,1,0,0,23,95,429.7383858254162,8.31578947368421,3573.61394528504
8331,15,11,4,2.333333333333333,1.5238095238095235,1,0,0,0,0.0,0.0666666666666666,0.0666666666666666,0.2,0.0666666666666666,3.272905595320056,0.0,0.9182958340544896,2,0,1,0.9333333333333332,3,0.4,0,0,1,0,0,3,4,6.339850002884624,0.0,0.0
3413,61,20,8,4.098360655737705,3.9901639344262296,3,2,2,2,0.0655737704918032,0.1147540983606557,0.0163934426229508,0.1967213114754098,0.0163934426229508,3.6773957273781663,0.8112781244591328,1.7841591278514215,4,2,1,0.9836065573770492,5,0.4918032786885246,1,1,1,0,0,12,23,82.45413751658658,1.9,156.6628612815145
3707,12,11,5,2.75,2.5681818181818183,1,0,0,0,0.0,0.0833333333333333,0.0,0.0833333333333333,0.0,3.4182958340544896,0.0,0.0,1,0,0,0.9166666666666666,3,0.4166666666666667,0,0,1,0,0,2,2,2.0,0.0,0.0
215,28,13,5,2.857142857142857,1.9788359788359788,2,1,1,1,0.0357142857142857,0.0,0.0,0.2857142857142857,0.0,3.155045546825804,0.0,1.4056390622295665,3,1,0,0.9642857142857144,4,0.4285714285714285,1,0,1,0,0,4,9,18.0,1.3333333333333333,24.0
7991,107,15,8,4.5046728971962615,3.2523364485981308,3,2,2,2,0.102803738317757,0.1121495327102803,0.0186915887850467,0.2149532710280373,0.0,3.162619861949224,1.3221793455166666,2.7898966090601776,9,3,2,0.9906542056074766,4,0.5233644859813084,1,1,0,0,0,14,46,175.13832641464978,4.7727272727272725,835.8874669790102
1182,14,9,5,2.642857142857143,2.247252747252748,2,1,1,1,0.0,0.0,0.0714285714285714,0.2857142857142857,0.0,2.896291529045928,0.0,1.5,3,0,1,0.9285714285714286,3,0.3571428571428571,1,0,1,0,0,3,4,6.339850002884624,0.0,0.0
5568,40,13,5,2.825,1.3275641025641025,3,2,2,2,0.05,0.05,0.025,0.325,0.0,2.9871798736129,1.0,2.345851989338261,6,2,1,0.975,5,0.425,1,1,0,0,0,10,17,56.47277761308516,1.875,105.88645802453468
